Ano,Cor,Nº Questão,Gabarito,Sigla da Área,Área,Língua,Habilidade,Item Abandonado,Motivo Abandono,Item Adaptado,Parâmetro A,Parâmetro B,Parâmetro C,Itens,Provas,Versão Digital
2023,LEITOR TELA,161,D,MT,Linguagens e Códigos,,23,0,,0,2.04085,1.27709,0.27067,125977,1220,
2023,LEITOR TELA,161,E,MT,Linguagens e Códigos,,13,0,,0,1.74431,2.97759,0.09777,125936,"1260,13",
2023,LEITOR TELA,162,A,MT,Linguagens e Códigos,,29,0,,0,2.11162,2.38012,0.17296,141540,1220,
2023,LEITOR TELA,162,C,MT,Linguagens e Códigos,,12,0,,0,1.83542,2.96824,0.30697,26888,"1260,13",
2023,LEITOR TELA,163,B,MT,Linguagens e Códigos,,23,0,,0,2.2547,1.1525,0.16991,125959,"1260,13",
2023,LEITOR TELA,163,E,MT,Linguagens e Códigos,,18,0,,0,2.02043,1.50258,0.24091,141552,1220,
2023,LEITOR TELA,164,A,MT,Linguagens e Códigos,,15,0,,0,0.96035,1.52433,0.14823,14389,1220,
2023,LEITOR TELA,164,A,MT,Linguagens e Códigos,,15,0,,0,2.34866,1.28885,0.1796,111560,"1260,13",
2023,LEITOR TELA,165,A,MT,Linguagens e Códigos,,30,0,,0,2.92825,1.17752,0.17261,117920,"1260,13",
2023,LEITOR TELA,165,E,MT,Linguagens e Códigos,,28,0,,0,2.70307,1.3682,0.16099,14994,1220,
2023,LEITOR TELA,166,A,MT,Linguagens e Códigos,,14,0,,0,3.29744,2.42208,0.14073,117634,1220,
2023,LEITOR TELA,166,A,MT,Linguagens e Códigos,,30,0,,0,2.16697,2.85932,0.07989,117730,"1260,13",
2023,LEITOR TELA,167,B,MT,Linguagens e Códigos,,21,0,,0,2.37767,2.75304,0.28057,82327,"1260,13",
2023,LEITOR TELA,167,B,MT,Linguagens e Códigos,,5,0,,0,2.09757,1.52611,0.10674,111446,1220,
2023,LEITOR TELA,168,C,MT,Linguagens e Códigos,,12,0,,0,2.28918,2.23364,0.23391,39385,1220,
2023,LEITOR TELA,168,E,MT,Linguagens e Códigos,,29,0,,0,1.94508,1.67467,0.08764,87686,"1260,13",
2023,LEITOR TELA,169,B,MT,Linguagens e Códigos,,9,0,,0,1.58702,2.1908,0.24232,125929,1220,
2023,LEITOR TELA,169,E,MT,Linguagens e Códigos,,7,0,,0,2.0018,1.46283,0.23942,141563,"1260,13",
2023,LEITOR TELA,170,B,MT,Linguagens e Códigos,,25,0,,0,1.75186,2.53912,0.16611,38236,"1260,13",
2023,LEITOR TELA,170,E,MT,Linguagens e Códigos,,4,0,,0,2.38237,1.88674,0.10321,14410,1220,
2023,LEITOR TELA,171,B,MT,Linguagens e Códigos,,28,0,,0,1.83744,2.4295,0.10941,55880,"1260,13",
2023,LEITOR TELA,171,D,MT,Linguagens e Códigos,,24,0,,0,1.18793,1.75696,0.15183,141567,1220,
2023,LEITOR TELA,172,D,MT,Linguagens e Códigos,,24,0,,0,2088.0,1815.0,224.0,15451,"1260,13",
2023,LEITOR TELA,172,E,MT,Linguagens e Códigos,,27,0,,0,1.71891,2.19574,0.08744,98278,1220,
2023,LEITOR TELA,173,C,MT,Linguagens e Códigos,,26,0,,0,1.52639,1.16539,0.05545,81946,1220,
2023,LEITOR TELA,173,E,MT,Linguagens e Códigos,,10,0,,0,1.9451,2.68757,0.0914,25619,"1260,13",
2023,LEITOR TELA,174,A,MT,Linguagens e Códigos,,18,0,,0,1.94836,1.9392,0.17138,27330,1220,
2023,LEITOR TELA,174,D,MT,Linguagens e Códigos,,18,0,,0,3.85903,2.30004,0.32314,126030,"1260,13",
2023,LEITOR TELA,175,D,MT,Linguagens e Códigos,,14,0,,0,2.85622,2.39663,0.21409,117594,"1260,13",
2023,LEITOR TELA,175,D,MT,Linguagens e Códigos,,16,0,,0,1.05676,1.98507,0.08392,16795,1220,
2023,LEITOR TELA,176,C,MT,Linguagens e Códigos,,9,0,,0,2.25456,2.26979,0.24366,141566,1220,
2023,LEITOR TELA,176,E,MT,Linguagens e Códigos,,10,0,,0,3.53513,2.27283,0.14674,117601,"1260,13",
2023,LEITOR TELA,177,A,MT,Linguagens e Códigos,,1,0,,0,2.35737,1.93601,0.11076,68293,"1260,13",
2023,LEITOR TELA,177,E,MT,Linguagens e Códigos,,11,0,,0,3.44278,1.55674,0.09149,125884,1220,
2023,LEITOR TELA,178,C,MT,Linguagens e Códigos,,3,0,,0,2.39559,1.53865,0.11866,84857,1220,
2023,LEITOR TELA,178,C,MT,Linguagens e Códigos,,4,0,,0,1.22381,2.26427,0.1642,14434,"1260,13",
2023,LEITOR TELA,179,C,MT,Linguagens e Códigos,,13,0,,0,2.2107,2.37234,0.31768,125888,1220,
2023,LEITOR TELA,179,E,MT,Linguagens e Códigos,,18,0,,0,1641.0,45.0,175.0,14774,"1260,13",
2023,LEITOR TELA,180,B,MT,Linguagens e Códigos,,1,0,,0,2.10364,1.58069,0.19261,96099,"1260,13",
2023,LEITOR TELA,180,B,MT,Linguagens e Códigos,,10,0,,0,2.60187,2.11188,0.26394,125933,1220,
2023,ROSA,1,A,LC,Linguagens e Códigos,Inglês,5,0,,0,2.51157,0.79309,0.17248,140708,"1243,1283",
2023,ROSA,1,B,LC,Linguagens e Códigos,Espanhol,5,0,,0,2.23798,0.86091,0.18548,140649,"1203,1205,1206",
2023,ROSA,1,B,LC,Linguagens e Códigos,Inglês,5,0,,0,2.11783,1.27877,0.12469,140595,"1203,1205,1206",
2023,ROSA,1,E,LC,Linguagens e Códigos,Espanhol,5,0,,0,1.55494,0.70223,0.21103,140652,"1243,1283",
2023,ROSA,2,A,LC,Linguagens e Códigos,Espanhol,6,0,,0,3.17668,0.44857,0.18727,140765,"1203,1205,1206",
2023,ROSA,2,C,LC,Linguagens e Códigos,Espanhol,6,0,,0,1.52132,1.43573,0.2144,140729,"1243,1283",
2023,ROSA,2,D,LC,Linguagens e Códigos,Inglês,8,0,,0,2.40685,0.91466,0.10159,140736,"1203,1205,1206",
2023,ROSA,2,E,LC,Linguagens e Códigos,Inglês,8,0,,0,2.69388,1.12425,0.13443,140725,"1243,1283",
2023,ROSA,3,A,LC,Linguagens e Códigos,Espanhol,6,0,,0,1.77757,-0.01459,0.17756,15035,"1203,1205,1206",
2023,ROSA,3,B,LC,Linguagens e Códigos,Inglês,6,0,,0,2.79003,0.21669,0.49995,140743,"1203,1205,1206",
2023,ROSA,3,D,LC,Linguagens e Códigos,Espanhol,5,0,,0,2.78457,0.65111,0.16995,140565,"1243,1283",
2023,ROSA,3,D,LC,Linguagens e Códigos,Inglês,7,0,,0,2.77283,0.35669,0.17995,140730,"1243,1283",
2023,ROSA,4,A,LC,Linguagens e Códigos,Espanhol,7,0,,0,1.24572,1.98521,0.17301,141707,"1203,1205,1206",
2023,ROSA,4,B,LC,Linguagens e Códigos,Inglês,7,0,,0,2.91867,0.12363,0.19992,140732,"1203,1205,1206",
2023,ROSA,4,E,LC,Linguagens e Códigos,Espanhol,7,0,,0,1.6142,0.66623,0.19198,140566,"1243,1283",
2023,ROSA,4,E,LC,Linguagens e Códigos,Inglês,6,0,,0,3.02681,1.22717,0.15562,140697,"1243,1283",
2023,ROSA,5,A,LC,Linguagens e Códigos,Inglês,8,0,,0,2.4787,0.39216,0.33723,140785,"1203,1205,1206",
2023,ROSA,5,C,LC,Linguagens e Códigos,Inglês,8,0,,0,2.25894,1.00728,0.17726,140614,"1243,1283",
2023,ROSA,5,E,LC,Linguagens e Códigos,Espanhol,8,0,,0,2.65505,0.51608,0.18619,141715,"1203,1205,1206",
2023,ROSA,5,E,LC,Linguagens e Códigos,Espanhol,8,0,,0,2.73373,0.00161,0.19391,140718,"1243,1283",
2023,ROSA,6,A,LC,Linguagens e Códigos,,1,0,,0,1.35809,0.9065,0.15984,16384,"1203,1205,1206",
2023,ROSA,6,C,LC,Linguagens e Códigos,,3,0,,0,2.66578,-0.42751,0.19271,140852,"1243,1283",
2023,ROSA,7,A,LC,Linguagens e Códigos,,22,0,,0,2.71986,-1.03297,0.01557,40390,"1203,1205,1206",
2023,ROSA,7,D,LC,Linguagens e Códigos,,9,0,,0,1.59315,-0.23802,0.19091,141231,"1243,1283",
2023,ROSA,8,D,LC,Linguagens e Códigos,,10,0,,0,2.30879,0.81162,0.16623,141208,"1243,1283",
2023,ROSA,8,E,LC,Linguagens e Códigos,,3,0,,0,1.41999,0.67926,0.21271,140920,"1203,1205,1206",
2023,ROSA,9,C,LC,Linguagens e Códigos,,4,0,,0,1.9592,0.91289,0.16231,97007,"1203,1205,1206",
2023,ROSA,9,E,LC,Linguagens e Códigos,,18,0,,0,1.89,197.0,172.0,7238,"1243,1283",
2023,ROSA,10,B,LC,Linguagens e Códigos,,11,0,,0,1.8902,0.53683,0.20416,141212,"1203,1205,1206",
2023,ROSA,10,E,LC,Linguagens e Códigos,,17,0,,0,1.49999,1.57603,0.1612,140866,"1243,1283",
2023,ROSA,11,B,LC,Linguagens e Códigos,,1,0,,0,1.75502,-0.00715,0.20829,141005,"1243,1283",
2023,ROSA,11,B,LC,Linguagens e Códigos,,10,0,,0,1.81453,-0.08926,0.19896,141204,"1203,1205,1206",
2023,ROSA,12,A,LC,Linguagens e Códigos,,12,0,,0,1.14733,0.38901,0.23027,36864,"1243,1283",
2023,ROSA,12,E,LC,Linguagens e Códigos,,10,0,,0,2.59779,-0.03089,0.21017,141802,"1203,1205,1206",
2023,ROSA,13,A,LC,Linguagens e Códigos,,11,0,,0,2.00614,-0.27647,0.09754,141243,"1203,1205,1206",
2023,ROSA,13,E,LC,Linguagens e Códigos,,21,0,,0,1.25105,0.70685,0.20051,141451,"1243,1283",
2023,ROSA,14,A,LC,Linguagens e Códigos,,12,0,,0,1.74835,0.77042,0.16206,141260,"1203,1205,1206",
2023,ROSA,14,B,LC,Linguagens e Códigos,,11,0,,0,1.67142,1.62234,0.24018,141241,"1243,1283",
2023,ROSA,15,C,LC,Linguagens e Códigos,,12,0,,0,1.33139,1.23174,0.22153,141201,"1203,1205,1206",
2023,ROSA,15,E,LC,Linguagens e Códigos,,9,0,,0,1.63827,-0.0426,0.13773,95315,"1243,1283",
2023,ROSA,16,A,LC,Linguagens e Códigos,,13,0,,0,2.36405,0.00914,0.19662,141214,"1203,1205,1206",
2023,ROSA,16,C,LC,Linguagens e Códigos,,18,0,,0,1.31835,0.0769,0.19857,140872,"1243,1283",
2023,ROSA,17,A,LC,Linguagens e Códigos,,14,0,,0,2.6904,1.08302,0.17386,141229,"1203,1205,1206",
2023,ROSA,17,D,LC,Linguagens e Códigos,,29,0,,0,2.58466,2.6116,171.0,141406,"1243,1283",
2023,ROSA,18,A,LC,Linguagens e Códigos,,13,0,,0,1.72594,1.66934,0.27058,141239,"1203,1205,1206",
2023,ROSA,18,E,LC,Linguagens e Códigos,,15,0,,0,1.29568,1.21007,0.14848,14713,"1243,1283",
2023,ROSA,19,C,LC,Linguagens e Códigos,,14,0,,0,1.82581,1.45066,0.12254,120648,"1203,1205,1206",
2023,ROSA,19,D,LC,Linguagens e Códigos,,3,0,,0,1.14699,542.0,138.0,7582,"1243,1283",
2023,ROSA,20,C,LC,Linguagens e Códigos,,23,0,,0,2.43295,0.90091,0.13239,118144,"1243,1283",
2023,ROSA,20,E,LC,Linguagens e Códigos,,15,0,,0,1.74817,1.91976,0.19926,140944,"1203,1205,1206",
2023,ROSA,21,A,LC,Linguagens e Códigos,,15,0,,0,3.32492,0.4163,0.18782,140885,"1203,1205,1206",
2023,ROSA,21,B,LC,Linguagens e Códigos,,14,0,,0,2.20125,0.82582,0.2119,141283,"1243,1283",
2023,ROSA,22,C,LC,Linguagens e Códigos,,16,0,,0,2.59213,1.19798,0.23009,140858,"1203,1205,1206",
2023,ROSA,22,D,LC,Linguagens e Códigos,,16,0,,0,2.1034,-0.07713,0.12881,14727,"1243,1283",
2023,ROSA,23,B,LC,Linguagens e Códigos,,16,0,,0,2.11251,0.83411,0.21824,140880,"1203,1205,1206",
2023,ROSA,23,B,LC,Linguagens e Códigos,,17,0,,0,1.20716,0.28152,0.18862,140952,"1243,1283",
2023,ROSA,24,B,LC,Linguagens e Códigos,,20,0,,0,3.6215,-0.18111,0.18705,140835,"1243,1283",
2023,ROSA,24,C,LC,Linguagens e Códigos,,17,0,,0,3.54204,2.45238,0.11597,140959,"1203,1205,1206",
2023,ROSA,25,A,LC,Linguagens e Códigos,,18,0,,0,1.22374,0.19619,0.20612,141814,"1203,1205,1206",
2023,ROSA,25,D,LC,Linguagens e Códigos,,16,0,,0,2.24767,0.37674,0.18584,140806,"1243,1283",
2023,ROSA,26,A,LC,Linguagens e Códigos,,22,0,,0,3.31899,0.8809,0.16091,141475,"1243,1283",
2023,ROSA,26,C,LC,Linguagens e Códigos,,19,0,,0,0.99432,-0.13224,0.02226,141448,"1203,1205,1206",
2023,ROSA,27,C,LC,Linguagens e Códigos,,20,0,,0,3.15133,0.25141,0.1738,140847,"1203,1205,1206",
2023,ROSA,27,C,LC,Linguagens e Códigos,,4,0,,0,1.30934,-0.45847,0.20553,141405,"1243,1283",
2023,ROSA,28,A,LC,Linguagens e Códigos,,24,0,,0,1.89752,0.42059,0.21091,140870,"1243,1283",
2023,ROSA,28,C,LC,Linguagens e Códigos,,22,0,,0,1.84344,1.65132,0.12303,140987,"1203,1205,1206",
2023,ROSA,29,B,LC,Linguagens e Códigos,,23,0,,0,1.70264,0.93679,0.19894,141394,"1243,1283",
2023,ROSA,29,E,LC,Linguagens e Códigos,,21,0,,0,1.2615,-0.59214,0.01135,140857,"1203,1205,1206",
2023,ROSA,30,A,LC,Linguagens e Códigos,,25,0,,0,1.62348,1.05337,0.21956,14898,"1243,1283",
2023,ROSA,30,D,LC,Linguagens e Códigos,,23,0,,0,1.63551,0.00891,0.2048,141474,"1203,1205,1206",
2023,ROSA,31,B,LC,Linguagens e Códigos,,29,0,,0,1.98881,0.13165,0.16935,140921,"1243,1283",
2023,ROSA,31,E,LC,Linguagens e Códigos,,24,0,,0,1.15309,1.88931,0.22049,140869,"1203,1205,1206",
2023,ROSA,32,A,LC,Linguagens e Códigos,,2,0,,0,2.53799,0.9971,0.24444,141450,"1243,1283",
2023,ROSA,32,D,LC,Linguagens e Códigos,,25,0,,0,2.53674,0.2806,0.1843,140942,"1203,1205,1206",
2023,ROSA,33,A,LC,Linguagens e Códigos,,26,0,,0,2.96562,0.57507,0.16642,140918,"1203,1205,1206",
2023,ROSA,33,D,LC,Linguagens e Códigos,,28,0,,0,2.15451,0.45326,0.16205,140878,"1243,1283",
2023,ROSA,34,A,LC,Linguagens e Códigos,,27,0,,0,2.0402,915.0,0.1813,140909,"1243,1283",
2023,ROSA,34,D,LC,Linguagens e Códigos,,27,0,,0,3.23823,0.59679,0.20038,120115,"1203,1205,1206",
2023,ROSA,35,B,LC,Linguagens e Códigos,,28,0,,0,2.28551,2.41311,221.0,140905,"1203,1205,1206",
2023,ROSA,35,C,LC,Linguagens e Códigos,,26,0,,0,2.15783,0.63045,0.14759,14918,"1243,1283",
2023,ROSA,36,B,LC,Linguagens e Códigos,,19,0,,0,1.22583,0.23244,0.19294,140848,"1243,1283",
2023,ROSA,36,D,LC,Linguagens e Códigos,,29,0,,0,1.22127,1.21426,0.22043,140899,"1203,1205,1206",
2023,ROSA,37,B,LC,Linguagens e Códigos,,30,0,,0,1.67063,-0.06011,0.08734,118195,"1203,1205,1206",
2023,ROSA,37,D,LC,Linguagens e Códigos,,12,0,,0,2.56885,1.16647,0.1452,141215,"1243,1283",
2023,ROSA,38,C,LC,Linguagens e Códigos,,13,0,,0,1.24801,998.0,194.0,11815,"1243,1283",
2023,ROSA,38,E,LC,Linguagens e Códigos,,30,0,,0,1.73107,1.60103,0.19199,88031,"1203,1205,1206",
2023,ROSA,39,D,LC,Linguagens e Códigos,,18,0,,0,1.35625,-0.20143,209.0,140844,"1243,1283",
2023,ROSA,39,E,LC,Linguagens e Códigos,,29,0,,0,3.04416,0.33951,0.1833,111887,"1203,1205,1206",
2023,ROSA,40,D,LC,Linguagens e Códigos,,23,0,,0,0.95292,-0.47764,0.00564,118301,"1203,1205,1206",
2023,ROSA,40,E,LC,Linguagens e Códigos,,22,0,,0,2.80475,0.9347,0.17052,141467,"1243,1283",
2023,ROSA,41,D,LC,Linguagens e Códigos,,9,0,,0,1.74151,0.50452,0.15417,141233,"1203,1205,1206",
2023,ROSA,41,E,LC,Linguagens e Códigos,,20,0,,0,2.43139,0.95743,0.24644,141423,"1243,1283",
2023,ROSA,42,A,LC,Linguagens e Códigos,,17,0,,0,1.35926,1.14954,0.23381,140884,"1203,1205,1206",
2023,ROSA,42,D,LC,Linguagens e Códigos,,26,0,,0,1.95105,-0.13372,0.19557,140926,"1243,1283",
2023,ROSA,43,A,LC,Linguagens e Códigos,,15,0,,0,1.20199,1042.0,193.0,9969,"1243,1283",
2023,ROSA,43,C,LC,Linguagens e Códigos,,27,0,,0,2.20477,0.52119,0.1393,141443,"1203,1205,1206",
2023,ROSA,44,A,LC,Linguagens e Códigos,,30,0,,0,2.03832,0.76702,0.24521,140811,"1243,1283",
2023,ROSA,44,C,LC,Linguagens e Códigos,,15,0,,0,1.22341,0.82185,0.06897,141776,"1203,1205,1206",
2023,ROSA,45,C,LC,Linguagens e Códigos,,16,0,,0,1.43175,0.80537,0.12273,140949,"1203,1205,1206",
2023,ROSA,45,D,LC,Linguagens e Códigos,,14,0,,0,1.85867,0.9812,0.24537,15026,"1243,1283",
2023,ROSA,46,A,CH,Linguagens e Códigos,,15,0,,0,2.42214,-0.62019,0.09595,140166,"1194,1195,1196",
2023,ROSA,46,B,CH,Linguagens e Códigos,,1,0,,0,1.08066,0.19929,0.20308,140165,"1234,1274",
2023,ROSA,47,B,CH,Linguagens e Códigos,,30,0,,0,1.53812,0.12887,0.18969,140499,"1194,1195,1196",
2023,ROSA,47,C,CH,Linguagens e Códigos,,2,0,,0,3.33701,0.2793,0.20318,141044,"1234,1274",
2023,ROSA,48,B,CH,Linguagens e Códigos,,2,0,,0,1.85938,0.20017,0.19319,140536,"1234,1274",
2023,ROSA,48,C,CH,Linguagens e Códigos,,26,0,,0,2.59313,0.08088,0.14645,118063,"1194,1195,1196",
2023,ROSA,49,D,CH,Linguagens e Códigos,,12,0,,0,1.18697,0.2661,0.22138,140674,"1194,1195,1196",
2023,ROSA,49,E,CH,Linguagens e Códigos,,7,0,,0,2.09613,0.22557,0.2149,140539,"1234,1274",
2023,ROSA,50,A,CH,Linguagens e Códigos,,5,0,,0,2.36915,-0.20871,0.19363,141007,"1234,1274",
2023,ROSA,50,C,CH,Linguagens e Códigos,,7,0,,0,2.58516,0.39346,0.17772,141118,"1194,1195,1196",
2023,ROSA,51,B,CH,Linguagens e Códigos,,11,0,,0,3.81637,0.70936,0.15459,141363,"1194,1195,1196",
2023,ROSA,51,B,CH,Linguagens e Códigos,,3,0,,0,1.93619,-0.42999,0.19883,141354,"1234,1274",
2023,ROSA,52,C,CH,Linguagens e Códigos,,4,0,,0,1.25504,0.04005,0.20306,141027,"1234,1274",
2023,ROSA,52,D,CH,Linguagens e Códigos,,27,0,,0,1.20452,0.31781,0.22687,141113,"1194,1195,1196",
2023,ROSA,53,A,CH,Linguagens e Códigos,,13,0,,0,3.50089,0.56073,0.15911,141104,"1194,1195,1196",
2023,ROSA,53,E,CH,Linguagens e Códigos,,8,0,,0,1.69043,0.2202,0.19072,141070,"1234,1274",
2023,ROSA,54,C,CH,Linguagens e Códigos,,6,0,,0,1.82461,0.19307,0.25114,140612,"1194,1195,1196",
2023,ROSA,54,D,CH,Linguagens e Códigos,,10,0,,0,2.27674,0.22219,0.20185,141028,"1234,1274",
2023,ROSA,55,A,CH,Linguagens e Códigos,,13,0,,0,2.48797,0.09997,0.18327,141422,"1234,1274",
2023,ROSA,55,D,CH,Linguagens e Códigos,,9,0,,0,2.40144,606.0,0.21265,125687,"1194,1195,1196",
2023,ROSA,56,A,CH,Linguagens e Códigos,,17,0,,0,3.06915,0.94872,0.17725,140453,"1194,1195,1196",
2023,ROSA,56,D,CH,Linguagens e Códigos,,11,0,,0,2.6472,0.15404,0.18491,141122,"1234,1274",
2023,ROSA,57,E,CH,Linguagens e Códigos,,12,0,,0,3.11132,-0.20743,0.2064,140157,"1234,1274",
2023,ROSA,57,E,CH,Linguagens e Códigos,,8,0,,0,2.88883,0.67105,0.18912,140581,"1194,1195,1196",
2023,ROSA,58,A,CH,Linguagens e Códigos,,14,0,,0,2.76836,0.6298,0.17991,141129,"1234,1274",
2023,ROSA,58,A,CH,Linguagens e Códigos,,21,0,,0,2.43245,0.67281,278.0,48754,"1194,1195,1196",
2023,ROSA,59,C,CH,Linguagens e Códigos,,24,0,,0,1.83018,0.5613,0.10742,141388,"1194,1195,1196",
2023,ROSA,59,C,CH,Linguagens e Códigos,,4,0,,0,2.12258,0.82426,0.22694,63858,"1234,1274",
2023,ROSA,60,A,CH,Linguagens e Códigos,,6,0,,0,1.33134,0.83509,0.23955,140538,"1234,1274",
2023,ROSA,60,E,CH,Linguagens e Códigos,,23,0,,0,2.53325,0.6643,0.17011,125719,"1194,1195,1196",
2023,ROSA,61,D,CH,Linguagens e Códigos,,8,0,,0,1.38076,0.46553,0.21175,141024,"1234,1274",
2023,ROSA,61,E,CH,Linguagens e Códigos,,5,0,,0,3.29734,1.19128,0.15604,141106,"1194,1195,1196",
2023,ROSA,62,A,CH,Linguagens e Códigos,,11,0,,0,2.54102,0.57876,0.1767,140180,"1234,1274",
2023,ROSA,62,C,CH,Linguagens e Códigos,,1,0,,0,0.71667,1.29861,0.03594,63635,"1194,1195,1196",
2023,ROSA,63,A,CH,Linguagens e Códigos,,23,0,,0,1.5807,1.18538,0.13863,140194,"1194,1195,1196",
2023,ROSA,63,B,CH,Linguagens e Códigos,,17,0,,0,1626.0,1.23129,0.18301,118069,"1234,1274",
2023,ROSA,64,B,CH,Linguagens e Códigos,,26,0,,0,2.78931,0.82081,0.25733,141131,"1194,1195,1196",
2023,ROSA,64,D,CH,Linguagens e Códigos,,1,0,,0,2.45957,2.43937,0.13227,140153,"1234,1274",
2023,ROSA,65,A,CH,Linguagens e Códigos,,1,0,,0,1.22125,2.63782,0.30445,141136,"1194,1195,1196",
2023,ROSA,65,C,CH,Linguagens e Códigos,,14,0,,0,1.16096,1.65456,0.1754,96984,"1234,1274",
2023,ROSA,66,D,CH,Linguagens e Códigos,,30,0,,0,3.20901,-0.05645,0.29486,141142,"1194,1195,1196",
2023,ROSA,66,D,CH,Linguagens e Códigos,,7,0,,0,2.01061,1.68198,0.19435,141017,"1234,1274",
2023,ROSA,67,A,CH,Linguagens e Códigos,,26,0,,0,2.73781,1.71743,0.23395,141050,"1234,1274",
2023,ROSA,67,B,CH,Linguagens e Códigos,,4,0,,0,2.01758,1.4703,0.23595,140571,"1194,1195,1196",
2023,ROSA,68,C,CH,Linguagens e Códigos,,6,0,,0,3.93201,1.29457,0.20117,140544,"1234,1274",
2023,ROSA,68,E,CH,Linguagens e Códigos,,8,0,,0,0.81816,1.56049,0.23382,140543,"1194,1195,1196",
2023,ROSA,69,A,CH,Linguagens e Códigos,,27,0,,0,3.07524,1.19358,0.14876,140430,"1194,1195,1196",
2023,ROSA,69,A,CH,Linguagens e Códigos,,9,0,,0,1.98671,1.12588,0.26402,87839,"1234,1274",
2023,ROSA,70,B,CH,Linguagens e Códigos,,11,0,,0,1.80595,1.97568,0.17809,140592,"1194,1195,1196",
2023,ROSA,70,B,CH,Linguagens e Códigos,,3,0,,0,2.00691,2.05587,0.29477,87223,"1234,1274",
2023,ROSA,71,A,CH,Linguagens e Códigos,,19,0,,0,1.72609,-0.17378,0.1911,140611,"1234,1274",
2023,ROSA,71,A,CH,Linguagens e Códigos,,22,0,,0,1.04981,1.40616,0.22588,28657,"1194,1195,1196",
2023,ROSA,72,A,CH,Linguagens e Códigos,,9,0,,0,1.73459,1.11117,0.2438,141313,"1234,1274",
2023,ROSA,72,D,CH,Linguagens e Códigos,,14,0,,0,2.98259,1.04358,0.22825,140476,"1194,1195,1196",
2023,ROSA,73,B,CH,Linguagens e Códigos,,24,0,,0,2.15539,2.47587,0.28708,141021,"1234,1274",
2023,ROSA,73,E,CH,Linguagens e Códigos,,25,0,,0,3.83368,0.79149,0.11063,141022,"1194,1195,1196",
2023,ROSA,74,A,CH,Linguagens e Códigos,,15,0,,0,1893.0,675.0,185.0,12445,"1234,1274",
2023,ROSA,74,B,CH,Linguagens e Códigos,,7,0,,0,3.81176,0.7442,0.24129,140468,"1194,1195,1196",
2023,ROSA,75,A,CH,Linguagens e Códigos,,18,0,,0,1.90228,1.5999,0.16847,141051,"1194,1195,1196",
2023,ROSA,75,C,CH,Linguagens e Códigos,,15,0,,0,3.91893,0.65977,0.17428,141116,"1234,1274",
2023,ROSA,76,A,CH,Linguagens e Códigos,,12,0,,0,1.97882,2.37904,0.24518,141350,"1194,1195,1196",
2023,ROSA,76,E,CH,Linguagens e Códigos,,19,0,,0,1.8315,0.44019,0.19555,26296,"1234,1274",
2023,ROSA,77,A,CH,Linguagens e Códigos,,18,0,,0,3.7616,0.50306,0.17834,140528,"1234,1274",
2023,ROSA,77,B,CH,Linguagens e Códigos,,16,0,,0,3.5628,0.50483,0.22204,125684,"1194,1195,1196",
2023,ROSA,78,C,CH,Linguagens e Códigos,,28,0,,0,1.15078,0.24134,0.01092,140815,"1194,1195,1196",
2023,ROSA,78,E,CH,Linguagens e Códigos,,28,0,,0,2.81419,0.63293,0.20398,140426,"1234,1274",
2023,ROSA,79,C,CH,Linguagens e Códigos,,16,0,,0,2.69465,0.38977,0.1655,141066,"1234,1274",
2023,ROSA,79,D,CH,Linguagens e Códigos,,3,0,,0,0.76651,1.69321,0.09277,141123,"1194,1195,1196",
2023,ROSA,80,C,CH,Linguagens e Códigos,,15,0,,0,2.88236,0.7685,0.1722,95744,"1194,1195,1196",
2023,ROSA,80,C,CH,Linguagens e Códigos,,20,0,,0,2.82802,0.97492,0.32247,141466,"1234,1274",
2023,ROSA,81,A,CH,Linguagens e Códigos,,19,0,,0,0.93259,1.90011,0.09391,140819,"1194,1195,1196",
2023,ROSA,81,B,CH,Linguagens e Códigos,,21,0,,0,1.33537,-0.77276,0.19854,140576,"1234,1274",
2023,ROSA,82,B,CH,Linguagens e Códigos,,20,0,,0,1.10013,0.36112,0.3516,141046,"1194,1195,1196",
2023,ROSA,82,D,CH,Linguagens e Códigos,,22,0,,0,2.63908,0.27834,0.17545,140951,"1234,1274",
2023,ROSA,83,A,CH,Linguagens e Códigos,,29,0,,0,1.46885,0.7104,193.0,140657,"1194,1195,1196",
2023,ROSA,83,A,CH,Linguagens e Códigos,,30,0,,0,3.59519,-0.11366,0.18978,141375,"1234,1274",
2023,ROSA,84,B,CH,Linguagens e Códigos,,25,0,,0,2.50523,-0.04116,0.18539,141387,"1234,1274",
2023,ROSA,84,D,CH,Linguagens e Códigos,,9,0,,0,1.22847,0.57309,0.22441,140214,"1194,1195,1196",
2023,ROSA,85,C,CH,Linguagens e Códigos,,10,0,,0,1.74142,-0.55783,0.01877,141383,"1194,1195,1196",
2023,ROSA,85,C,CH,Linguagens e Códigos,,29,0,,0,3.00594,-0.06348,0.20314,140548,"1234,1274",
2023,ROSA,86,D,CH,Linguagens e Códigos,,23,0,,0,1.06381,0.36024,0.20981,85740,"1234,1274",
2023,ROSA,86,D,CH,Linguagens e Códigos,,6,0,,0,2.79594,0.44013,0.15523,140534,"1194,1195,1196",
2023,ROSA,87,A,CH,Linguagens e Códigos,,2,0,,0,2.8641,0.24521,0.19053,140376,"1194,1195,1196",
2023,ROSA,87,E,CH,Linguagens e Códigos,,26,0,,0,1.64714,-0.15918,0.19597,141345,"1234,1274",
