NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
180007191947;2018;10;F;;2;1;1;1;1;;0;;;;;;;;2930709;Simões Filho;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;B;F;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;A;A
180007191948;2018;3;F;0;4;1;1;1;1;;0;;;;;;;;2309607;Pacajus;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;A;A;A;6;C;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;C;A;A;A;A;A
180007191949;2018;3;F;0;2;1;2;0;2;1;0;2927408;Salvador;29;BA;2;1;1;2927408;Salvador;29;BA;1;1;1;1;449;451;455;462;427;589.7;468.2;581.4;DBBDBCBCEADBAEDCCBDADCBDADAEDDACABBDAEAADBEEA;AECABABAEDBADEAABCACACCABEDBDAEEEBCEDABADBAEE;99999CDEBDCBEDADBDACECDDCDDEEDDBDACBCCCEBBADABBDCA;ECBDCDDBEADBACCACBABCDCEADBBDCEECEBACDABECADE;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;100;80;100;40;440;H;B;B;B;4;B;A;B;C;A;A;B;A;A;A;B;A;A;C;A;A;A;A;A;B;B;A
180007191950;2018;11;M;0;0;1;1;9;1;1;0;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;450;452;456;461;530.3;652.3;625.9;538.7;ECCEEBCECACBCABADEBEBADBEDEBADDBBEEBCADEBECEB;EEDCEEEBEEEEECDEEEEDBCAEACCCDACAABEBDEADBBECC;BBEDE99999BBBCDACADBBBEBDABADBCBAECCCACBDDDACBCDCB;EAEAEEABEBEBCBDDBDEEBBCAECBAEBDEAABCDCADDADBB;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;100;120;140;140;80;580;B;F;C;C;4;G;A;B;D;B;A;B;B;B;A;A;A;A;B;A;A;E;A;C;B;A;A
180007191952;2018;3;M;0;3;2;1;1;1;1;0;;;;;;;;3303500;Nova Iguaçu;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;C;D;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;B;A;B;A;E
180007191953;2018;6;F;0;0;1;1;5;1;1;0;;;;;;;;3139409;Manhuaçu;31;MG;1;1;1;1;448;454;457;460;467.6;518.7;666.2;671.3;BBBABACACCBABDBBADDBDDCCEAADDDCDAEABBABAABBCD;ADACDCBCACC*CCCDCCCCCCCCCCCCCCCCCCCCCDCCCCCCC;CBEDB99999ACADCBBACBEBAEDBDADACDCABCECBBEDADBBCDCD;ADAEECBBCCACABCCC*CEACDCCCCCCCCCCBCCCCCACCCCC;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;160;200;200;180;120;860;B;B;B;B;4;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;A;C
180007191954;2018;9;M;0;2;1;1;6;1;1;0;;;;;;;;2507507;João Pessoa;25;PB;1;1;1;1;448;451;455;460;417.1;408.8;480.9;447.4;CABDCBEBBCBBDEDBCACCBACEADBDABDECBCBABBACDEBA;ABADDDACBEECBCDADCBECCBBEDAABDDBCABCEADCAEACE;99999BBEDBDACDCBEBADBCAABAEEDDCBEEAECDEBEBACDAEBBB;ABDBEBABADBDDADBAECDECCBCDAAAEDBACABCDBCBDEBA;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;120;80;120;80;500;B;B;A;A;3;C;A;B;D;A;B;B;B;A;A;B;A;A;C;B;A;D;A;A;B;A;A
180007191955;2018;4;F;0;3;1;1;1;1;1;0;;;;;;;;2609600;Olinda;26;PE;1;1;1;1;447;454;457;459;432.7;436.7;471.8;447.1;ACDDCBEBEBDECCBACDBCDBDACECEAAEAEADCEECEDBACA;CBBAACAACAEBDABEABBBEAAEAAECEADADEDAECEEAEAEC;99999CBEECDCAEBAEAEAECBCDDDEBAADBBDCCADDDDCEADCAAC;BCCBEEDAADBBBDEAEBAACCAAAAACAECCCABDCAEADDCBD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;100;120;80;540;E;E;F;D;5;A;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B;A;A
180007191956;2018;5;M;0;2;1;1;1;1;1;0;;;;;;;;2111300;São Luís;21;MA;1;1;1;1;447;451;455;459;462.9;608.7;534.1;584.9;ABCEBDABEEACDBEBDEDDCBCCDDDDABAEBDABBDBBBCAAD;EEEEDCBAECEEEDEDBEABBCCDDBDEAAEBEDBEEBDAAEBEC;99999DDDDDEDEBABDBADABDDDCBBCEACADEBDACAEBCCEBDDDC;BADDAACEEEEDCDEBCEBBBCBABBDCACEDBDCEEDDBDDBDA;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;100;0;460;A;A;B;B;3;B;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;A
180007191957;2018;11;F;0;1;1;1;9;1;1;0;;;;;;;;3534401;Osasco;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;C;B;3;E;A;B;C;A;A;B;A;B;A;B;A;A;B;A;B;C;B;B;B;A;A
180007191958;2018;4;F;0;1;1;1;1;1;;0;;;;;;;;3513009;Cotia;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;F;D;D;3;G;A;B;C;B;A;B;B;B;B;B;A;B;C;B;B;D;A;B;B;A;D
180007191959;2018;3;F;0;1;1;2;0;1;1;0;;;;;;;;3530805;Mogi Mirim;35;SP;1;1;1;1;448;451;455;460;416.3;402.2;504.5;505.7;ABEAABACBEAEDECBCEECEDAEBDCBEBCAACECAABBDACDE;CDCBBADDCCBACDCBAADBCEDCBDDCCAACDCDA.CDCBEAEA;EDECC99999CCEEBBAAAEABDDDBCAEDABBAAADEBBBBCEBEBDAA;EABCEBDCADADABACEECDECDEEDBCBECEEADEADAAEBCAA;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;40;40;80;0;280;H;E;D;B;6;H;A;B;D;B;A;B;A;B;B;B;A;B;B;A;A;B;B;B;B;B;A
180007191960;2018;3;F;0;1;2;2;0;2;1;0;5201405;Aparecida de Goiânia;52;GO;2;1;1;5201405;Aparecida de Goiânia;52;GO;1;1;1;1;448;452;456;460;487.6;477.4;452.5;409;AABEEBDCBBECBEBAAECCDDDBDEBDEEECCAEECCBBCBBAE;BAECDCEAAAAAEABCEDADAAEABABADDABBEDBAEAABDEBC;99999CBADAEBEEABBADBBABAAAABEADBBBAADCEAABDDAADACD;ADCAABEECCBDDDBBDDACDBDCBBEDBAEBABEDADABDECDB;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;120;80;560;B;E;B;B;4;B;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;B;B;A;B;B;A
180007191961;2018;2;F;0;3;1;2;0;2;1;0;2111789;Serrano do Maranhão;21;MA;2;1;1;2101301;Bacuri;21;MA;1;1;1;1;449;452;456;462;445.7;593.5;489.3;500.2;BCBDCDBD.CDDDCAEEBEEEDBDCBDDCDAACBACCEBCECCED;CECCEEEBEBEADCDEEEACCCBBCBEDEEAEAEDBEEACEDEBD;99999ACBACDBEEEBBBECCBEDAADEEABEBACBDEDBDDDEBDADCE;DDACBCDBCCBABCADAACBCCEAECEEEBCCDCCBCDCEDBBCC;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;100;120;120;140;100;580;E;E;B;B;5;B;A;A;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007191962;2018;2;M;0;1;3;2;0;2;1;0;4108304;Foz do Iguaçu;41;PR;2;1;1;4108304;Foz do Iguaçu;41;PR;1;1;1;1;448;451;455;460;530.5;582.1;598.9;472.2;BCEDEEEABADABCBDADBECCDDADDCDEDCDBDBDCAECADEB;ADCCDCAACCEADDEEDECABADADBEEBADCADAEEDCAEBEDD;99999BBCEBCECBABBBADBEEDEBBBDABEDAEDBBACBADECEAACA;ADCDBEDCBECEBCAADCDDADECADACEABDEABCDCADBDCDB;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;120;100;120;180;660;E;D;C;F;4;F;A;C;D;B;B;B;A;B;A;B;A;A;B;B;A;D;B;A;B;B;A
180007191963;2018;13;F;0;2;1;1;12;1;1;0;;;;;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;449;452;456;462;443.6;590;508.3;423.6;ACBBCBACCCEDBDAABDCBCCDBECADAECCBABABBACDDBBB;DEECEEEAAACEBACBDDBDEADEACABBDCDBBEDAECDCDECD;99999CBCDCBEEEDEBAACDBCBBAAACEDCACECCAEDBECCBCDDCE;BCBBABCDBBACBDDEDABCCDEBCBDAEAADCABBDB*AABBAC;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;100;80;100;60;460;H;H;B;B;3;C;A;B;C;A;A;B;B;B;A;B;A;A;B;B;A;C;B;B;B;A;A
180007191964;2018;2;F;0;1;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;449;454;457;462;530.8;592.5;568.6;625.8;BEAEBDADECADCABBCDDBBEDCBAACDBAADBECECABCBBAE;BEECACBBADCCABBDABBDECABDEACCBDACBEDBABDEBAEC;99999BBCCAACCDCEEEBADBABDBCADABDADCCDCBBDDABECCACD;BDDBCDDAAAEBDACDABCACEBCADBAAAEDDCCBABDBDECBA;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;100;120;120;120;580;D;G;D;D;3;I;A;B;C;B;A;B;A;B;A;B;A;A;B;B;A;D;B;B;B;B;A
180007191966;2018;5;F;0;3;1;1;1;1;1;0;;;;;;;;2506806;Ingá;25;PB;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;A;A;3;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
180007191967;2018;2;F;0;3;1;2;0;2;1;0;2206670;Morro do Chapéu do Piauí;22;PI;2;1;1;2203701;Esperantina;22;PI;1;1;1;1;449;451;455;462;536.1;626.6;589.9;536.9;EBBCDDDCCCDBDCDCBCCEDEDABBABCBAECBBCEAACAADCE;BEBCDBAAECAEABEEBEECDADABBEEDACCAABBAECABBAAA;99999BBCDBAEABADDBAEAABCEABEAEECAEBABCCABAAEAEABBA;DECEAAEBDEEAAEADAAAAECEBBEBDADDCDECBACCABEBCC;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;120;140;160;660;C;C;A;A;5;B;A;A;D;A;C;B;A;A;A;A;A;A;B;B;A;C;A;A;B;B;A
180007191968;2018;2;F;0;1;1;1;1;1;1;0;;;;;;;;2606101;Glória do Goitá;26;PE;1;1;1;1;449;454;457;462;533.2;613.3;548;470.6;AEDDAACCBCCEBACECCECDADDEBEDCAAECBECEDBBDCAAC;BEDCAAEDDACCBAEDA*BDBAEEEEEBEDADAADBBACAADBCD;99999DBDCECDDCBABECBEBBAADDAEDDECBDCEACBEADDACEEAC;DACBDEABACCBCBDDABADBCAEBCEDCCEBDDDEECABBDECC;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;160;160;120;180;180;800;C;C;C;B;6;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;A;A
180007191969;2018;17;M;;1;1;1;12;1;3;0;;;;;;;;1302603;Manaus;13;AM;1;1;1;1;449;454;457;462;417;443.6;460.5;405.9;ABBABEDDCDDBCEADCCACBCBDDEEEDBCBCAAAEEABEEEBE;BEECEEDABEBDDDABBCABCDAADCEDEBBDDADCBBEEADDAB;DECCE99999EDDDCDDAECCBEAABDCBEBAAADCAEDADBACAACBBB;BDEAAECDAEBDACDEDDBCBCACCAEABAAABCEEDBDCBDBBB;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;60;100;100;80;80;420;E;A;A;A;2;E;A;D;D;A;A;C;A;A;A;B;A;A;C;A;B;B;B;B;B;A;A
180007191970;2018;11;M;0;1;1;1;10;1;;0;;;;;;;;3518800;Guarulhos;35;SP;1;1;1;1;447;451;455;459;566.6;664.3;632.5;573;EEBEDBAAEECBDDDDACBEABADAECBACECBAACEAAEADCCD;BACDDBDAECCEBAEEBCEAEEAEDBAEDACDACBADDCAAECDA;BBECC99999CECBABDBABBCDDDADAADECADEDBEBABEBEBEBBBA;BBCBBDDDEAADDDEEDBBCACAAEDBBEDEDBDEDEEBBDDBDB;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;140;120;120;140;60;580;E;C;C;B;1;H;A;B;C;A;B;B;A;B;A;B;A;A;A;A;A;B;A;B;B;A;A
180007191971;2018;4;F;0;3;1;1;2;1;;0;;;;;;;;1200500;Sena Madureira;12;AC;1;1;1;1;449;454;457;462;468.8;607;506.7;432.1;AECECDCBCABBCCDEABCCBDEDCBAACEACDCAABEECBABCB;CADBAEBEBDEBEACCCECDEAEEDEABEEAEEEECEBEAAEDEB;99999BBEEAECACBABECDABACDCDEDDBEAAEAECBCBADBBCCAAC;EAEBEEABBCDADCCDADBAEDDECBAEBAAEADEABCACEDDBB;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;120;160;120;640;G;E;D;A;3;M;A;B;C;B;A;B;B;B;B;B;A;A;B;B;B;D;A;C;B;A;A
180007191973;2018;4;F;0;1;1;1;2;1;1;0;;;;;;;;3518800;Guarulhos;35;SP;1;1;1;1;447;451;455;459;424.8;420.3;590.7;487.9;ABCDEDCBABCDEDCBABCDEDCBABCDEDCBABCDEDCBABCDE;AAAAABBBBBCCCCCDDDDDEEEEEAAAAABBBBBCCCCCDDDDD;BBDDD99999CCCBADDBAADAEDEEBEAACAAAADDEAABBAAAEACBB;AAAAADDDDDECCCEEEEEEABAECCBACDCBABADECBCBDDDD;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;140;120;120;120;120;620;E;A;C;B;2;C;A;B;B;A;A;B;B;B;A;A;A;A;A;A;A;C;A;B;B;A;A
180007191974;2018;11;F;1;1;1;1;3;1;1;0;;;;;;;;2311108;Porteiras;23;CE;1;1;1;1;448;453;458;460;380.3;442.2;445.3;405;AABBBECDABEABBEDDDCDDEEAEBBDCADBDCCCBDACAACEC;DCEDACDCBCDABBCBDCBAABEDDEECCDEACBBDADABBACDB;99999ACEBBACBBCABBCBCACBACBCCCDADBBBDAABABABAEAACC;EBDEDEBCDECCEDBABEBDCAB*CBDBCBACCDCECDBACDBCE;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;40;40;100;40;320;B;B;A;A;3;D;A;B;C;B;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B;A;A
180007191975;2018;2;F;0;3;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;447;453;458;459;434.3;458.4;398.6;423.6;BBCEAEDCDADBABCEACDBEBCAECDDABAEB*CCEACDEBDEB;BABADECBEACBDCEACDBECDEBDABEADEACECDAACEACDBE;ECBAD99999DBADDAEECBBDEBACBDECABCDBBEDDEBAABCAABDE;ABADABEAEAECEDEACBADCEBDEAABCBABCDCEBABCEADCA;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;40;40;80;40;320;B;D;C;C;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;B;A;A;B;A
180007191979;2018;5;F;0;2;1;1;1;1;1;0;;;;;;;;2501807;Bayeux;25;PB;1;1;1;1;448;451;455;460;442;537.2;452.9;396.9;ECDABEBEEAEBADCBDEDEACCDCBDDCAADAEABACBAEACEA;AEACCBDAABBEDEAEDADEECCABCDEABCDEABCDEABCDEAB;99999BEAEBCAEDABADDBBBDEDADBCDDBDEABECBADEBADCABEB;DBCCDAAACEECDCBAAEADBDBEAEACBECEAAACDDBACABDA;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;100;100;100;80;500;D;C;B;B;9;B;A;B;C;A;B;B;B;B;A;A;A;A;C;B;A;A;A;A;B;A;A
180007191980;2018;5;M;;1;1;1;1;1;;0;;;;;;;;4304507;Canguçu;43;RS;1;1;1;1;447;452;456;459;545.5;624.9;580.3;632;ABDEDEBADEDBDBBBCEBDBBDDDBDBAABABCAEEAAEEBABE;EBECAACDCBABDCDEDDCCEDAEBDBCBECAABBEACBDDDECC;BBCDC99999EAEABECDCBDBCBDACCEBBBAECEEEDCEDDDBECEDE;AEACDBDAEDEDADEBBBBCAADACCECCDCDDECBBDDCEDABB;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;100;100;560;F;E;B;C;2;B;A;B;C;A;A;B;A;B;A;A;A;A;C;A;A;C;A;A;A;A;A
180007191981;2018;5;F;0;3;1;1;2;1;3;0;;;;;;;;4209300;Lages;42;SC;1;1;1;1;447;453;458;459;431.6;493.3;520.1;553.3;DCCDCDEEDEDEABDDCEBDCDADCECDBDDACDCDDDCCACEAC;EB.ADBCDCCEBBDCBDEDDABCDCECCCBDBACCCCDDAACBED;99999DACADECDBEEBABABEDBBBEDEEDDCABCADBDACCEEDADCE;DCECCCCDDDACCBCDCCBCBBCADCCDACABBCCCECDDEDDDC;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;100;80;60;80;20;340;E;E;F;F;3;C;A;B;B;B;A;B;A;B;A;A;A;A;B;A;A;B;A;B;B;A;A
180007191982;2018;14;F;1;3;1;1;12;1;1;0;;;;;;;;3201308;Cariacica;32;ES;1;1;1;1;450;451;455;461;463.3;559.3;489.2;429.6;BAEDDABEABCEAECDBBCCBCACCCBCBADBBECECEBBCBDDB;CCAEBBEAEABEDEAABEBADDBCABEABEEAEEABEDAABACEB;ABDBE99999DCCEEAEBBBBEDAEAEECBAAACADACABCCBEBBAAED;ABEEDEECEDBADBEEDCCADACCBDBABBBBAEBCDAABBAABB;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;80;60;60;60;40;300;B;A;A;A;2;D;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;A;A
180007191983;2018;4;M;0;3;1;1;3;1;1;0;;;;;;;;2932200;Ubaitaba;29;BA;1;1;1;1;449;454;457;462;502.1;608.6;588.9;659.2;CADCDBABCCBEBCDABDBEBCDECBBADBACEAEAADEBBCBCE;CAECACBADAEEBBEBAEAADECDCEDDEEEAECDABCBAAEBCC;99999BBDCCECAD*BBAEDCAAADBDEDDCECABCBEEBACABCACEAD;BDDBCCDAABDEECACABBCDCEAAEBCAECDDBCBBCABDCEDA;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;140;140;120;640;H;G;F;D;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;B
180007191984;2018;2;F;0;1;1;2;0;2;1;0;3504008;Assis;35;SP;2;1;1;3504008;Assis;35;SP;1;1;1;1;447;451;455;459;408.5;501;517.9;401.7;ECCDAEDBEACEBCECEEBECDAACBBBABDEEDBCAAEDCABEC;ADAABAAAABCCDAADBEABADBBDADCEAEEEDABBABAABEED;EDDBC99999CDABDBDADCACDDDECEEBEEADCDCEAEEAEAEBBBBC;ECDDAECBDBACEAECABAABCCBEDCEDCADCDAABBBCECBEA;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;80;40;40;60;40;260;C;B;C;D;6;E;A;C;D;C;C;B;B;B;B;B;A;A;B;A;B;E;B;A;B;B;A
