NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
170001666501;2017;5;M;1;3;1;1;2;1;;0;;;;;;;;2612208;Salgueiro;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;A;A;6;B;A;B;C;A;A;A;A;A;A;A;A;A;B;B;A;B;A;B;B;A;A
170005054579;2017;2;F;1;1;1;2;0;2;1;0;4322608;Venâncio Aires;43;RS;2;2;1;4322608;Venâncio Aires;43;RS;1;1;1;1;391;397;402;403;452;562.8;536.1;531.2;CECDEADADEABCEBDDBADDBCCEAECACBDDAECDDEADABDD;DEAECCDDBAAEBDACBCBABCEBBDEDCAAAEDAEBEEDAEBAD;DDBEE99999AECAEEBEADADBBCABCEAEDEAADBEBABCDDDECEDE;EAAADCBCBDECEDEDAEAACADDCCAABBEDCDEAEACEDDECA;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;140;160;140;140;720;E;E;C;C;2;C;A;B;C;A;B;B;A;B;A;B;A;A;C;A;A;C;A;A;B;B;A
170005054580;2017;10;F;1;2;1;1;7;1;;0;;;;;;;;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;5;E;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;B;A;B;B;A;A
170005054582;2017;3;F;1;3;1;1;1;1;;0;;;;;;;;2113009;Vitorino Freire;21;MA;1;1;1;1;393;397;402;406;553.5;640.2;552.8;542.3;BCCABDAAEDEAEACAEBABDAADEBCDEEEECBBDAEACBBBED;EEABBCDAECADEDABADDCBDAEADCCDAAAEBBBDBBDABAAC;99999ADDABEEEAEEDEADCCBBDDBCEABBAAEEEDAAEDCADBBEAE;CCCEAECBBBCCADDBBBBCDDCDBACECDEADDCCCBDBABEDB;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;100;160;120;140;120;640;E;D;B;A;2;B;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;A;A;A
170005054581;2017;7;F;2;1;1;2;0;3;1;0;3550308;São Paulo;35;SP;4;1;1;3550308;São Paulo;35;SP;1;1;1;1;393;396;400;406;571.5;502.7;515.2;619.8;CCADBCEEBEBCEABDADBDDCABAECEBDEADBECDDBBCDBAE;DCCADBCBDBDAECDACBBDCADCCDBBCDABCEACCBBDBBEAC;BCDBD99999CBDBDBECDEAAEACDBEAEDDDCBABDBBECCAEBEADE;EECDCBAACDBBDADDBAEABDDEBABDDCBEBACDEBCEACBBD;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;180;120;140;160;80;680;F;F;F;D;4;B;A;C;C;B;A;B;A;B;A;B;A;A;B;B;A;C;B;B;B;B;B
170001666502;2017;8;F;1;3;1;1;2;1;;0;;;;;;;;2807105;Simão Dias;28;SE;1;1;1;1;394;397;402;405;455.6;371.6;450.6;438.6;CDBDEBACDCEACACCDBAEBDAABCACABAEAABCDBABDECEA;DDEADCDCDAEDDCDDAADAEDBCADBBDBBCADBDEDAEECBAB;99999CDEBCBEECDADBDACDABEBBECCCBCBCEBABACDEDEBDBCD;CDCBCACACABBCABCDADCDBACBBDBADCADBDBCDBACDEAE;1;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;120;100;80;60;480;C;D;F;F;4;A;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B;A;A
170001666506;2017;4;F;1;1;1;1;2;1;;0;;;;;;;;3503208;Araraquara;35;SP;1;1;1;1;394;396;400;405;609.2;633.1;593.2;652.3;CEBCDDDCCDCCCACEDABDEADECCAEBDBDBBACDEBACBCBE;CEEDEEBBBBDECBEAECDCABDCDDDEDBABCBEDBADECDAEC;EECCD99999ECEBDAEAAAAAADEDBBAEEDDDDABDAAEDCEEADBAE;CBCDADAEEBCABEBAECBDDAEDCAEBBBEDBDEDDBCABCDEC;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;160;200;200;200;160;920;C;C;D;B;3;C;A;B;C;B;B;B;B;A;A;A;A;A;B;B;A;C;B;B;B;A;A
170001666504;2017;11;F;1;3;1;1;10;1;;0;;;;;;;;2211001;Teresina;22;PI;0;1;1;0;;396;400;;;507.2;555.7;;;EEAADBCDECCBBAB.CDEAABBCCDDEEAEBCADEBBDDAACDB;EEDCD99999CCDBDAECBECABADBBBEACCCAAABBCBDDEEEABBCD;;0;;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;;1;160;120;120;140;60;600;B;E;C;B;5;C;A;B;C;C;A;C;A;A;A;B;A;A;B;B;B;E;B;B;B;A;A
170001666505;2017;2;F;1;1;1;2;0;3;1;0;3304557;Rio de Janeiro;33;RJ;4;1;1;3304557;Rio de Janeiro;33;RJ;1;1;1;1;394;397;402;405;661.4;683.3;637.1;778.5;AECCECCCCBCDBACEBDDEDDABEDADBABDEACBBCBACAABB;ECCEBCDBECADBECBBDEDBDAEBACCCECAEBBADBCDABADC;DDCDE99999CEBAEADEADAABBBCBCEABDAABBCBDAEDCDDBBDBE;CBDAEABEEBCCEECAECBEDBDACCBAEBECBEBCEAAABDADB;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;160;160;180;180;120;800;G;F;E;E;3;Q;D;E;C;B;A;B;B;B;B;B;A;B;E;B;B;D;B;C;B;B;D
170001666503;2017;4;F;1;3;1;2;0;2;1;0;2303501;Cascavel;23;CE;2;1;1;2303501;Cascavel;23;CE;1;1;1;1;393;396;400;406;430;404;399.2;378.1;EDACBCBEAADDEBCABBDADABAEBADECACDABEBBADCCEEB;ACCEEDBDACBCDEDADBBBECEDBEAADDADACEABCEEDACBA;99999CECDABABECBDEACACBDBBCCAECAECBEEECBCADACDEBDB;CBABBCAAACACABCBCBBADDBAECACBACACAABACDEECDAA;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;100;120;80;100;80;480;B;B;C;F;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
170001666507;2017;6;F;1;2;1;1;4;1;;0;;;;;;;;1721000;Palmas;17;TO;1;1;1;1;392;396;400;404;641.3;645.1;568.8;707.3;DCBBDBEDEAAAAEADEDBACEDCDDBDABEDACDEBDCEDCCCA;CECDEECAEBABEEDAECBAEBCCDDDCDEABDBADBABECDBEC;EEDBD99999CECBDAEABEDAADDDBABCEDEDAACABBEDCCEADBAE;CECBEEBAADBBEEBDBBCBDDABDDBBDEBADBBACCDBDBAAB;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;140;120;120;140;160;680;F;F;D;D;3;I;A;B;B;B;A;B;A;A;A;A;A;A;B;A;A;D;A;C;B;A;A
170003334027;2017;12;F;2;1;1;1;11;1;;0;;;;;;;;2616407;Vitória de Santo Antão;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;C;A;2;E;A;B;C;B;B;B;A;A;A;B;A;A;B;A;A;C;A;B;B;A;A
170001666508;2017;3;F;1;1;1;2;0;3;1;0;4205407;Florianópolis;42;SC;4;1;1;4205407;Florianópolis;42;SC;1;1;1;1;393;398;401;406;463.5;441.7;550;633.3;BEABECDECDABABEBCDDADAEDEADDEBEAEDEBEEEBDADBC;EECCDADCBBEABCAEBBEEDCEDDBADACCAAECCBDBACABDB;99999BBCDBEEABEADDDCACEBEAEABCDDABBBDEDBDBBABABAEA;DEDACAADBACACDAEDBABCBBACABCBCEDCBCEABCEDBEDC;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;120;120;120;120;120;600;H;G;E;D;4;N;A;C;D;B;A;B;B;B;A;B;A;B;C;B;B;D;B;C;B;B;D
170003334028;2017;5;M;1;2;1;1;2;1;;0;;;;;;;;1722107;Xambioá;17;TO;1;1;1;1;393;395;399;406;419.7;404.1;495.8;374.2;DEABADDAACEEAEBACBDEEACAECADAECEBABCDEEDCBABD;CDDCABEABCDECBDEBACAAEAADDEBBEADAAEECADABCDEA;ACBDD99999EDAECAECBECDBECAECBCCBADBDAEBBDECBADCEAE;CDAACAAEADCDBDECADEBEDDBEBDAEBCAECCBADCDDAECC;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;120;120;100;120;60;520;A;B;A;A;3;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;A;A;A
170001666394;2017;6;F;1;3;1;1;4;1;;0;;;;;;;;2906907;Caravelas;29;BA;1;1;1;1;391;398;401;403;579.9;590;551.8;468.2;EDEBCBECBBEADDBCAEADDCDAACBEEDBBCDDDDEBDDEEAD;CCCBAAABBBECCDCEAADECCCAEEBEAAAEEBECBDACADBED;DEECD99999DEABDEEDBBEDEACACABAEEEBBBEEDBEADAADAAED;E*DEBDBCDBACCBCDECABBABABCDEECDCABCBBBECCCBBE;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;160;120;120;120;80;600;C;C;C;B;1;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A;A;A
170001666510;2017;3;F;1;1;2;1;1;1;;0;;;;;;;;3170107;Uberaba;31;MG;1;1;1;1;394;398;401;405;623.6;646.7;646.1;623.3;DEDAEADDCDCCBADEDDADDEADEDEDDEDAEDDDEAEACBDDB;CAEBDABABBDACDADCADEDCCAEDECECABBEBEBBABCDEAD;DEDCD99999ECDADADDDCBDEBEAEADBBDCDBBCBDAEBCAACDAED;CAEBCCCCCCAADBCADBBEDCDACEABBBCABAADEAEABCADA;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;160;160;160;120;160;760;D;B;B;D;3;E;A;B;C;A;B;B;A;B;A;B;A;A;B;A;A;C;B;B;B;A;A
170001666509;2017;1;F;1;1;1;3;0;1;;1;;;;;;;;2910727;Eunápolis;29;BA;1;1;1;1;392;397;402;404;416.9;594.3;579.8;503.2;CEBCABEBCADBCCCDACAEDDBBDABBADBCABDAADBCACBCC;ACCEBCDCECAEEACCDAEAECAEBDCCCEEBEDADDBCBADDDC;DDCEE99999BCEBDEDEDCCABBCDBAEABCAAABBBCBEEEDDBCDCE;CBCADEBADBBABADBCADBCADACADBCADBCADBCADBCADBC;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;140;180;160;160;80;720;C;F;C;E;5;O;A;C;D;B;A;B;B;B;A;B;A;A;E;B;B;E;A;B;B;C;D
170003334029;2017;17;F;2;1;1;1;11;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;394;397;402;405;495.5;449;489.7;618.9;DECAAACABAEAECDDEDABAECCAEDBBEAAEDECE*DADEDCE;AAAEDEEACDACDDECEBDAECEABCCCDCCEABBABDDDDCCCC;BBBCC99999CDAADEBDADDDBBACDCBDCEAABAEEEBDC...CBDAE;CCDCCBACEBDADCADECBDDBCCCCAACCCAADBBBEAABADBB;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;100;80;80;60;440;F;C;F;F;3;D;A;B;C;B;A;B;A;B;A;A;A;A;C;B;A;D;B;B;B;A;A
170001666511;2017;13;M;2;3;1;1;8;1;;0;;;;;;;;5300108;Brasília;53;DF;1;1;1;1;394;395;399;405;546.7;548;519.9;439;EECDEBEDAADAAAABECCCBBACDCABCEAAEEDCDCEEDBDBB;ADDEBADEDDDDCEDEABDDCDADDABDBEEDAEAAEDEDCDDBC;BDBDC99999BAADACBABECDCEEADDEEEBAEDEDEBDEAADDEDDDB;DECCDDCECAEAACEAACEAADCCCABDDCCBADCDCBEADABBD;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;100;120;120;120;80;540;C;B;C;B;4;F;A;B;D;C;A;C;B;B;A;B;A;B;B;A;B;D;A;B;B;A;B
170001666395;2017;5;M;1;1;1;1;3;1;;0;;;;;;;;4127700;Toledo;41;PR;1;1;1;1;394;395;399;405;552.1;621.5;571.6;392.6;DCEECDDEECACAABBACCBDEACBDEABCBDDEBCBCBEACABE;CBDBCADEEEBEBEDBBEDBBDAEDAEBBCBAAECDDEBCCCABC;ADBEE99999BABEDAABCECDAEBBAEDBDBBDCEADBECBCDAEDDBE;CDACBACEDAECECABBEBAABCBAEBCDEBAACDDBBEDDECEB;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;120;100;80;100;520;E;D;A;B;3;E;A;D;D;A;B;B;A;B;A;B;A;B;B;B;A;D;A;B;B;A;A
170001666396;2017;12;F;1;3;1;1;11;1;;0;;;;;;;;4314902;Porto Alegre;43;RS;1;1;1;1;392;397;402;404;428.3;514.3;469.2;511;DADCEAECEAECEDCDBCEDCDBCBEBDAEEDBAEDECDBAEDDB;AEABCCECDCADEDEAEEDEADBBBBCEDCACBBCADBEDADADA;ADEED99999CBCADAEBBCDDBADBBEEEABEEDCCEBCDAEAEBDDBE;BABDEEAADADADCDEACEBAEAAEEDDBACBDDBBDEDCCEBCC;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;120;120;80;80;120;520;H;B;F;B;3;B;A;B;C;A;B;B;B;B;B;B;A;A;C;B;A;C;B;B;B;A;A
170001664158;2017;7;M;1;1;1;1;6;1;;0;;;;;;;;2902906;Barra do Choça;29;BA;1;1;1;1;391;397;402;403;409.3;530.7;422.9;441.4;DDCBACCECDDAEBBEDBCCCCACBAEBDBCBDBECCCDDCABDB;ADEDCECDECABEEDBBEBDDEACBDACDCDABAEEDCEDACEBA;CABBD99999DEACBBDBABDBAADEBEBABCCABDAECBCADCADADED;EBCCACEAEBDBCCCDCECADCBDCBCABDBACAEDBACAAEDCC;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;120;120;120;80;580;A;B;A;A;2;B;A;B;D;A;A;B;A;B;A;A;A;A;A;A;A;B;A;B;B;A;A
170001665409;2017;12;M;1;3;1;1;11;1;;0;;;;;;;;2919553;Luís Eduardo Magalhães;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;A;1;C;A;B;A;A;B;A;A;B;A;A;A;A;A;A;A;B;A;B;B;A;A
170001665411;2017;9;F;1;3;1;1;7;1;;0;;;;;;;;2408003;Mossoró;24;RN;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;A;B;5;D;A;B;D;B;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B;A;A
170001665410;2017;5;M;1;3;1;1;3;1;;0;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;392;398;401;404;572.6;514.5;509.8;544.1;AADECAADEABBDCAAEEBAAAACCCBBDCCADADEDDEEDBADA;DCBDAABADABACEBECABEBADEDEBADCCCEAAACAAACDBED;99999ADABCEBABEDCDACEDDDEADDCBECCEBBEEDEEBAAEDCBBE;BACACEECBBACBCAAEABBDAABBBEACDCBECABCCEAABCAD;1;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;80;100;60;60;60;360;C;E;B;B;5;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;B;E;A;B;B;A;A
170001665632;2017;15;M;1;3;1;1;7;1;;0;;;;;;;;3306305;Volta Redonda;33;RJ;1;1;1;1;394;395;399;405;572.6;466.1;566.6;359.9;DECAABCBCCCACEDDBDCCEBADBBEBBEBCEDBDAACEDDBCB;CDBEBCEABABCDACDADCCEBCCEDEDBAADEDEADBEEBDECC;99999EDBAEADAEDAECAECDCEEADEACDBAEAEADBECACCEEEDCE;ACBCCBACBAAACDABCAAECBCABAACBBCABDACBEBCDBCCD;1;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;140;80;60;120;160;560;B;A;C;B;2;C;A;B;B;B;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;A;A
170001665633;2017;3;M;1;1;1;1;1;1;;0;;;;;;;;2611606;Recife;26;PE;1;1;1;1;394;395;399;405;659;643.2;598.9;848.8;BEAAEEDCCDAEDCCEBDCBCEABECADBBBEEBDCECCEABCDB;CEDECADBECBEBEDDECACDDCEEAEDDAEBAECDDEBDCDECC;DDCCE99999BDAECAABBDCDDEBADEACABAEDEADBACABBEEDECB;CBDBECBEECDCDEDAABBDBCDDCCBBEBADDEACEADABCABB;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;160;120;160;160;120;720;F;G;D;D;5;N;D;E;E;C;A;B;C;B;A;B;A;B;E;A;B;E;B;D;B;A;D
170001665638;2017;12;M;0;3;1;1;11;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;B;B;2;J;A;B;B;A;A;B;A;B;A;A;A;B;C;A;A;C;B;B;B;A;A
170001665637;2017;4;F;1;1;1;1;2;1;;0;;;;;;;;3538709;Piracicaba;35;SP;1;1;1;1;392;397;402;404;524.4;531.9;523.7;483.7;DABBCEAEEACBDEABCCEACDBDBCBBACDDDAACECBACEEDB;AEBBBAACECABECEBAABEBBAEBDCADECDDCEDDEBEADAEB;CBEDA99999BDEEEECEBBCDBCCDBAEDBDAAEEBEABEDEDDCCDCE;CAAAEDBAEBCDDCDECDCBDACBEEBDEDCCEEDACCECAEDDC;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;6;0;0;0;0;0;0;D;C;D;B;1;C;A;B;C;A;A;B;A;A;A;B;A;A;A;A;A;B;B;B;B;A;A
170001665639;2017;3;F;1;3;1;1;1;1;;0;;;;;;;;2928406;Santa Rita de Cássia;29;BA;1;1;1;1;391;395;399;403;391.1;517.4;478.2;582.3;CACDAADACDDAEBAEAEEDBDEADACBCECBBDABACEEBCBAD;ECAECACEDBCACECAABAECACCAEDABAABACAEBDBBCBABC;BCEED99999BCBEEBBCACADBDDAAACEDBBCAECDBDCACEBDADBE;CADCDACCBAAABBBDACABDACBCEBAEAACEBEDECCCDCE.A;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;120;120;140;120;640;C;F;C;D;2;C;A;C;D;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;A;A
170001665635;2017;2;F;1;3;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;391;397;402;403;530.5;574.6;583;531.5;CDEDEBADCEEAECCBCAACDEACADBACBBADABCDCEDCABAE;AAACEDDDDCAABDEBAAEEBEACBDEDCCCAEDCEDBDDAAAAD;DDCDE99999CEEAEEDEADADBBB.BABEBEACBCBDCAEDDADBDDAE;ABDCCCECCEDCEBBECEABCBDBCCBBABBDECDAEADDBEDAC;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;120;120;120;120;620;C;F;B;B;4;I;A;C;D;B;A;B;A;B;A;B;A;B;B;B;B;E;B;C;B;B;A
170001665636;2017;1;M;1;1;1;3;0;1;;1;;;;;;;;2611606;Recife;26;PE;1;1;1;1;391;397;402;403;542.8;553.1;516;421.3;ADDBCAEDBEEEBDEBBBADBEBDCABCABCEACDCAABECEBDA;DEBECCABDAABEAABDCBABECBACCCBACCDBBEDBBDABBEA;DDCBE99999CAEAAEADBCABEBBCBCEAABDABBCDBACDDCDBCEBB;ABCCDECCBAACBEEBDBDCDBEECBBBEEDCCBEACCCAECEBC;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;120;120;140;140;80;600;G;G;D;D;4;N;B;D;D;B;A;B;A;B;A;B;A;B;C;A;B;E;A;C;B;C;D
